x,age,workclass,education,marital-status,relationship,race,gender,hours-per-week,income
22655,32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22656,38,Private,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
22657,44,State-gov,Bachelors,Never-married,Not-in-family,White,Female,38,<=50K
22658,51,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22659,54,Private,HS-grad,Never-married,Other-relative,White,Female,20,<=50K
22660,22,Private,Some-college,Never-married,Not-in-family,White,Female,30,<=50K
22661,19,Private,HS-grad,Never-married,Own-child,White,Female,40,<=50K
22662,31,Federal-gov,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,<=50K
22663,53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22664,28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
22665,19,Private,HS-grad,Never-married,Not-in-family,White,Male,32,<=50K
22666,40,Federal-gov,Some-college,Married-civ-spouse,Husband,Black,Male,40,>50K
22667,21,Private,Some-college,Never-married,Own-child,White,Male,10,<=50K
22668,39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
22669,40,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,35,>50K
22670,36,Private,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
22671,18,Private,9th,Never-married,Own-child,White,Female,42,<=50K
22672,32,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,55,>50K
22673,50,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22674,18,Private,11th,Never-married,Own-child,White,Male,15,<=50K
22675,19,Private,HS-grad,Never-married,Own-child,White,Male,43,<=50K
22676,53,Private,Some-college,Divorced,Not-in-family,White,Male,40,>50K
22677,49,Private,HS-grad,Divorced,Unmarried,Black,Female,32,<=50K
22678,40,Private,Bachelors,Married-spouse-absent,Own-child,Other,Male,45,<=50K
22679,31,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
22680,47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,35,<=50K
22681,35,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22682,47,Local-gov,Some-college,Never-married,Own-child,White,Female,20,<=50K
22683,43,Self-emp-not-inc,Masters,Divorced,Not-in-family,White,Female,20,<=50K
22684,51,Private,Some-college,Never-married,Not-in-family,White,Male,21,<=50K
22685,54,Private,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
22686,76,Local-gov,9th,Married-civ-spouse,Husband,White,Male,30,<=50K
22687,33,Private,7th-8th,Never-married,Not-in-family,White,Male,43,<=50K
22688,19,Private,12th,Never-married,Own-child,White,Male,15,<=50K
22689,49,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
22690,26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22691,23,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
22692,49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22693,24,Private,Some-college,Never-married,Not-in-family,White,Male,65,<=50K
22694,48,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
22695,36,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22696,33,Private,12th,Separated,Unmarried,White,Female,40,<=50K
22697,31,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,48,>50K
22698,53,Private,Bachelors,Married-civ-spouse,Husband,White,Male,44,>50K
22699,22,Private,Bachelors,Never-married,Own-child,White,Female,10,<=50K
22700,43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22701,31,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,<=50K
22702,53,State-gov,Masters,Divorced,Not-in-family,White,Female,40,<=50K
22703,36,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
22704,47,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22705,52,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
22706,39,Private,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
22707,24,Private,Bachelors,Never-married,Own-child,White,Male,40,<=50K
22708,17,Local-gov,10th,Never-married,Own-child,White,Female,40,<=50K
22709,53,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,40,>50K
22710,21,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
22711,29,Private,Bachelors,Never-married,Own-child,Asian-Pac-Islander,Male,64,>50K
22712,34,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
22713,28,Private,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
22714,61,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22715,20,Private,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
22716,47,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22717,40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
22718,26,Local-gov,Some-college,Never-married,Own-child,Black,Female,10,<=50K
22719,53,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
22720,26,Private,Bachelors,Never-married,Not-in-family,White,Male,50,<=50K
22721,39,Private,Prof-school,Married-civ-spouse,Husband,White,Male,99,>50K
22722,17,Local-gov,11th,Never-married,Own-child,Black,Male,15,<=50K
22723,46,Private,Doctorate,Never-married,Not-in-family,White,Male,40,>50K
22724,34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22725,45,Self-emp-not-inc,Bachelors,Divorced,Not-in-family,White,Male,45,<=50K
22726,23,Private,HS-grad,Never-married,Own-child,White,Female,16,<=50K
22727,41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22728,26,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
22729,28,Self-emp-not-inc,Bachelors,Never-married,Not-in-family,White,Female,4,<=50K
22730,18,Self-emp-inc,11th,Never-married,Own-child,White,Male,15,<=50K
22731,38,Private,HS-grad,Never-married,Not-in-family,White,Male,40,>50K
22732,66,?,Assoc-voc,Widowed,Not-in-family,White,Female,30,<=50K
22733,28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22734,49,Private,Masters,Never-married,Not-in-family,White,Male,40,>50K
22735,29,Private,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
22736,43,Local-gov,Masters,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,50,>50K
22737,34,State-gov,Masters,Never-married,Unmarried,White,Female,40,<=50K
22738,30,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,45,>50K
22739,25,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22740,27,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
22741,25,Private,HS-grad,Never-married,Own-child,Black,Male,40,<=50K
22742,22,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
22743,26,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
22744,49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22745,44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
22746,37,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Husband,White,Male,50,<=50K
22747,39,Private,Bachelors,Never-married,Other-relative,Black,Male,45,<=50K
22748,33,Private,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
22749,41,Self-emp-not-inc,Masters,Married-civ-spouse,Wife,White,Female,35,>50K
22750,65,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22751,40,Private,Bachelors,Never-married,Not-in-family,White,Male,53,<=50K
22752,26,?,Bachelors,Married-civ-spouse,Wife,White,Female,20,<=50K
22753,31,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
22754,28,Private,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
22755,71,Private,HS-grad,Married-civ-spouse,Husband,White,Male,52,<=50K
22756,25,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
22757,25,Private,7th-8th,Married-civ-spouse,Husband,White,Male,60,<=50K
22758,19,?,Some-college,Married-civ-spouse,Wife,White,Female,30,<=50K
22759,36,Self-emp-not-inc,Prof-school,Married-civ-spouse,Husband,White,Male,60,<=50K
22760,56,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22761,34,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22762,39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22763,31,Private,Prof-school,Divorced,Not-in-family,White,Female,45,>50K
22764,22,Private,HS-grad,Never-married,Own-child,White,Female,20,<=50K
22765,44,Private,Some-college,Never-married,Not-in-family,White,Male,38,<=50K
22766,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
22767,65,Private,11th,Divorced,Other-relative,White,Male,40,<=50K
22768,44,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
22769,53,Local-gov,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
22770,28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22771,41,Private,Bachelors,Divorced,Unmarried,White,Female,45,<=50K
22772,40,Self-emp-inc,HS-grad,Divorced,Unmarried,White,Female,15,<=50K
22773,35,Private,11th,Married-civ-spouse,Wife,White,Female,40,<=50K
22774,41,Self-emp-inc,9th,Married-civ-spouse,Wife,White,Female,70,<=50K
22775,28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,35,<=50K
22776,53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22777,26,Private,Some-college,Never-married,Own-child,White,Female,45,<=50K
22778,28,Local-gov,HS-grad,Never-married,Own-child,Black,Female,40,<=50K
22779,27,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
22780,27,Private,HS-grad,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,8,<=50K
22781,26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22782,53,Private,HS-grad,Widowed,Not-in-family,White,Female,35,<=50K
22783,34,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22784,50,Self-emp-inc,Masters,Never-married,Not-in-family,Black,Male,50,<=50K
22785,30,Private,HS-grad,Divorced,Unmarried,Black,Female,62,<=50K
22786,47,Private,HS-grad,Separated,Unmarried,Black,Male,40,<=50K
22787,27,?,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
22788,55,Federal-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22789,21,Private,Some-college,Never-married,Own-child,White,Female,29,<=50K
22790,35,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
22791,31,Self-emp-not-inc,12th,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,50,<=50K
22792,39,Self-emp-inc,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
22793,30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,55,<=50K
22794,39,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,40,>50K
22795,19,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
22796,25,?,HS-grad,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
22797,57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
22798,21,Private,Some-college,Never-married,Other-relative,Asian-Pac-Islander,Female,20,<=50K
22799,30,?,7th-8th,Widowed,Not-in-family,White,Female,44,<=50K
22800,25,Self-emp-not-inc,Some-college,Never-married,Not-in-family,White,Female,22,<=50K
22801,32,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,45,>50K
22802,26,Private,HS-grad,Separated,Unmarried,Black,Female,40,<=50K
22803,42,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22804,39,Self-emp-not-inc,Some-college,Divorced,Unmarried,White,Male,47,<=50K
22805,48,Private,Bachelors,Divorced,Not-in-family,White,Female,44,<=50K
22806,24,Private,Some-college,Never-married,Unmarried,Black,Female,35,<=50K
22807,46,Private,Assoc-voc,Married-civ-spouse,Husband,Black,Male,40,>50K
22808,53,Private,Some-college,Married-civ-spouse,Husband,White,Male,25,<=50K
22809,36,Federal-gov,Some-college,Married-civ-spouse,Husband,White,Male,70,<=50K
22810,34,Private,HS-grad,Divorced,Unmarried,White,Male,45,<=50K
22811,25,Private,HS-grad,Never-married,Own-child,White,Male,70,<=50K
22812,33,Private,Some-college,Never-married,Own-child,White,Female,30,>50K
22813,45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22814,31,Federal-gov,Assoc-acdm,Never-married,Not-in-family,White,Male,40,<=50K
22815,21,Private,HS-grad,Never-married,Own-child,White,Male,20,<=50K
22816,33,Private,9th,Divorced,Unmarried,White,Male,55,<=50K
22817,44,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
22818,34,Private,Assoc-voc,Married-civ-spouse,Wife,White,Female,40,>50K
22819,30,Private,Some-college,Divorced,Unmarried,White,Female,10,<=50K
22820,32,Local-gov,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
22821,46,?,HS-grad,Divorced,Not-in-family,Black,Female,40,<=50K
22822,29,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22823,20,Private,Some-college,Never-married,Own-child,White,Male,20,<=50K
22824,35,State-gov,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
22825,35,Private,HS-grad,Separated,Other-relative,Black,Female,40,<=50K
22826,29,Private,HS-grad,Never-married,Not-in-family,White,Female,38,<=50K
22827,21,Private,HS-grad,Never-married,Other-relative,White,Male,40,<=50K
22828,43,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
22829,33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22830,61,Federal-gov,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
22831,42,Private,Masters,Never-married,Not-in-family,White,Female,40,<=50K
22832,33,Private,12th,Married-civ-spouse,Wife,White,Female,40,<=50K
22833,35,State-gov,Some-college,Never-married,Own-child,Black,Female,40,<=50K
22834,32,?,HS-grad,Married-civ-spouse,Husband,White,Male,24,<=50K
22835,22,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
22836,61,Private,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
22837,28,Private,Assoc-voc,Never-married,Not-in-family,White,Female,35,<=50K
22838,24,Private,HS-grad,Never-married,Own-child,Black,Male,40,<=50K
22839,58,Local-gov,Masters,Never-married,Not-in-family,White,Male,35,<=50K
22840,42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22841,56,Private,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
22842,26,?,Some-college,Never-married,Own-child,White,Female,40,<=50K
22843,25,Private,HS-grad,Separated,Unmarried,Black,Female,40,<=50K
22844,59,Private,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
22845,65,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,10,<=50K
22846,57,Private,Masters,Divorced,Not-in-family,White,Male,50,>50K
22847,36,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,44,>50K
22848,42,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
22849,18,?,12th,Never-married,Other-relative,Black,Male,20,<=50K
22850,18,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
22851,28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22852,20,Private,HS-grad,Married-civ-spouse,Wife,White,Female,20,<=50K
22853,19,Private,Some-college,Never-married,Own-child,White,Male,30,<=50K
22854,28,Private,Bachelors,Divorced,Unmarried,White,Female,48,>50K
22855,37,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
22856,23,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
22857,60,Private,Some-college,Divorced,Not-in-family,White,Male,47,<=50K
22858,17,Local-gov,12th,Never-married,Own-child,White,Female,12,<=50K
22859,37,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,45,<=50K
22860,29,State-gov,Assoc-voc,Divorced,Own-child,White,Male,40,<=50K
22861,34,Private,HS-grad,Separated,Not-in-family,Black,Male,20,<=50K
22862,36,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
22863,37,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,15,<=50K
22864,47,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
22865,22,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
22866,61,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22867,57,Private,5th-6th,Married-civ-spouse,Husband,White,Male,45,<=50K
22868,33,Federal-gov,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
22869,54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
22870,40,Private,Masters,Never-married,Not-in-family,White,Female,40,<=50K
22871,40,Private,12th,Married-civ-spouse,Husband,White,Male,50,>50K
22872,40,Local-gov,HS-grad,Never-married,Not-in-family,White,Male,42,<=50K
22873,35,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
22874,32,Private,11th,Never-married,Own-child,White,Male,40,<=50K
22875,49,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
22876,31,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
22877,58,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
22878,26,Self-emp-inc,Bachelors,Never-married,Not-in-family,White,Male,50,<=50K
22879,35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
22880,25,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
22881,43,Private,12th,Married-civ-spouse,Husband,Black,Male,40,<=50K
22882,32,Private,Some-college,Never-married,Not-in-family,White,Male,35,<=50K
22883,45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
22884,48,Private,HS-grad,Never-married,Not-in-family,Black,Male,40,<=50K
22885,31,Private,5th-6th,Never-married,Own-child,White,Male,40,<=50K
22886,20,?,Some-college,Never-married,Own-child,White,Female,25,<=50K
22887,28,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
22888,50,Self-emp-not-inc,Bachelors,Divorced,Not-in-family,White,Female,60,<=50K
22889,22,Private,HS-grad,Never-married,Other-relative,Black,Male,40,<=50K
22890,19,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
22891,38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,63,>50K
22892,23,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
22893,24,Self-emp-inc,Bachelors,Never-married,Own-child,White,Male,40,<=50K
22894,26,Private,Assoc-voc,Married-civ-spouse,Wife,White,Female,40,<=50K
22895,45,State-gov,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
22896,88,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
22897,19,Private,11th,Never-married,Own-child,Amer-Indian-Eskimo,Female,15,<=50K
22898,24,Private,HS-grad,Never-married,Not-in-family,White,Male,50,<=50K
22899,84,?,5th-6th,Married-civ-spouse,Husband,White,Male,20,<=50K
22900,48,Private,10th,Married-civ-spouse,Husband,Black,Male,40,<=50K
22901,46,Private,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
22902,31,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
22903,58,Private,HS-grad,Widowed,Unmarried,Amer-Indian-Eskimo,Male,40,<=50K
22904,35,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22905,36,Private,HS-grad,Never-married,Own-child,Black,Male,40,<=50K
22906,36,Private,Prof-school,Married-civ-spouse,Husband,White,Male,55,>50K
22907,47,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
22908,57,Private,9th,Widowed,Unmarried,Black,Male,52,<=50K
22909,30,Private,Some-college,Married-spouse-absent,Unmarried,White,Female,45,<=50K
22910,30,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
22911,19,?,12th,Married-civ-spouse,Other-relative,White,Female,40,>50K
22912,30,Self-emp-inc,Bachelors,Never-married,Own-child,White,Male,43,<=50K
22913,23,Local-gov,Some-college,Never-married,Own-child,White,Male,40,>50K
22914,41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
