age,workclass,education,marital-status,relationship,race,gender,hours-per-week,income
19,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
18,Private,10th,Never-married,Own-child,White,Female,28,<=50K
20,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
42,Private,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
40,Federal-gov,HS-grad,Married-civ-spouse,Wife,White,Female,20,>50K
54,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,45,>50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
28,Private,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
22,Private,11th,Never-married,Own-child,White,Male,40,<=50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,42,>50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
67,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Wife,White,Female,4,>50K
75,Private,Masters,Never-married,Not-in-family,White,Male,16,<=50K
41,Private,Masters,Divorced,Unmarried,Black,Female,60,>50K
37,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
47,Private,HS-grad,Never-married,Own-child,White,Female,50,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
25,Private,HS-grad,Married-civ-spouse,Own-child,White,Male,40,<=50K
52,Private,HS-grad,Widowed,Not-in-family,White,Female,40,<=50K
27,State-gov,HS-grad,Never-married,Own-child,White,Male,40,<=50K
35,Private,HS-grad,Never-married,Not-in-family,Other,Male,40,<=50K
44,Local-gov,12th,Married-civ-spouse,Other-relative,White,Female,35,<=50K
27,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,80,>50K
42,Private,Some-college,Never-married,Not-in-family,White,Male,33,<=50K
26,Private,9th,Never-married,Own-child,White,Female,38,<=50K
23,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
28,Private,HS-grad,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,40,<=50K
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
28,Private,Some-college,Never-married,Own-child,White,Male,50,<=50K
29,Private,HS-grad,Never-married,Other-relative,White,Female,40,<=50K
56,Self-emp-not-inc,9th,Married-civ-spouse,Other-relative,White,Male,50,<=50K
30,Private,Some-college,Never-married,Own-child,Black,Female,40,<=50K
48,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,72,<=50K
38,Private,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
24,Private,HS-grad,Never-married,Other-relative,White,Male,40,<=50K
47,State-gov,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
22,Private,HS-grad,Never-married,Not-in-family,White,Female,48,<=50K
29,Private,Some-college,Never-married,Other-relative,White,Female,40,<=50K
45,Private,Assoc-acdm,Divorced,Not-in-family,White,Male,40,<=50K
24,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Local-gov,9th,Married-civ-spouse,Husband,Black,Male,40,>50K
46,Federal-gov,Bachelors,Divorced,Unmarried,White,Female,50,>50K
32,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
20,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
23,Private,Some-college,Never-married,Unmarried,White,Male,35,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
21,Private,HS-grad,Never-married,Own-child,White,Female,35,<=50K
59,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
31,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
48,Private,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
34,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
19,Private,Some-college,Never-married,Own-child,White,Male,25,<=50K
20,Private,Some-college,Never-married,Own-child,White,Male,35,<=50K
29,Private,Bachelors,Never-married,Own-child,White,Male,50,<=50K
54,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,52,<=50K
43,Private,Bachelors,Never-married,Not-in-family,White,Male,50,>50K
46,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
33,Private,Masters,Married-civ-spouse,Husband,White,Male,45,>50K
33,Private,10th,Divorced,Unmarried,White,Female,45,<=50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
25,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
28,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
26,Private,HS-grad,Never-married,Own-child,White,Female,40,<=50K
23,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
24,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
58,Self-emp-not-inc,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
36,Private,Assoc-voc,Divorced,Unmarried,White,Female,40,<=50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
32,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
26,Private,HS-grad,Never-married,Unmarried,Black,Male,40,<=50K
52,Private,5th-6th,Never-married,Not-in-family,White,Female,40,<=50K
19,Private,HS-grad,Never-married,Not-in-family,White,Female,45,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
60,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Private,Some-college,Divorced,Not-in-family,White,Male,38,<=50K
45,Private,Bachelors,Divorced,Not-in-family,White,Male,45,<=50K
37,Local-gov,Some-college,Married-spouse-absent,Unmarried,Black,Female,40,<=50K
29,Private,Assoc-acdm,Never-married,Own-child,White,Male,40,<=50K
53,Private,Some-college,Married-civ-spouse,Husband,White,Male,66,<=50K
46,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
20,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
39,Private,Masters,Never-married,Own-child,White,Female,40,<=50K
48,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,>50K
38,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,48,<=50K
36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
53,Private,7th-8th,Divorced,Unmarried,Black,Female,56,<=50K
29,Private,HS-grad,Never-married,Not-in-family,White,Male,35,<=50K
64,Private,7th-8th,Married-civ-spouse,Husband,White,Male,50,<=50K
34,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
41,Local-gov,Bachelors,Divorced,Unmarried,White,Female,40,<=50K
34,Private,HS-grad,Divorced,Unmarried,White,Female,38,<=50K
37,Private,Bachelors,Married-civ-spouse,Husband,Other,Male,50,>50K
22,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
43,Private,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
36,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
25,Private,Assoc-voc,Never-married,Other-relative,Asian-Pac-Islander,Female,40,<=50K
33,Private,Some-college,Separated,Not-in-family,White,Male,40,<=50K
27,Private,Some-college,Never-married,Other-relative,White,Female,40,<=50K
33,Private,Some-college,Never-married,Not-in-family,White,Male,70,<=50K
24,Private,HS-grad,Married-civ-spouse,Own-child,White,Female,40,<=50K
47,Local-gov,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
48,Self-emp-inc,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
33,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
33,Local-gov,Assoc-voc,Never-married,Not-in-family,White,Male,56,<=50K
26,Private,Some-college,Never-married,Not-in-family,White,Female,25,<=50K
22,Private,Assoc-voc,Never-married,Own-child,White,Male,40,<=50K
34,Private,Some-college,Married-civ-spouse,Husband,White,Male,55,>50K
31,Self-emp-inc,Some-college,Never-married,Own-child,White,Male,45,<=50K
38,Local-gov,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,40,>50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
29,Private,Some-college,Married-civ-spouse,Husband,White,Male,54,>50K
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,15,>50K
24,Private,Some-college,Never-married,Own-child,White,Male,55,<=50K
21,State-gov,Some-college,Never-married,Own-child,White,Female,20,<=50K
28,Private,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
41,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
17,Private,9th,Never-married,Own-child,White,Male,16,<=50K
58,Private,Doctorate,Married-civ-spouse,Husband,White,Male,50,>50K
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,8,<=50K
30,Private,11th,Married-spouse-absent,Not-in-family,Amer-Indian-Eskimo,Male,40,<=50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
24,Private,Some-college,Never-married,Own-child,White,Male,20,<=50K
50,Federal-gov,Some-college,Married-civ-spouse,Husband,Black,Male,40,<=50K
29,Private,Masters,Never-married,Not-in-family,White,Male,55,<=50K
31,Self-emp-not-inc,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,70,>50K
31,Private,Some-college,Never-married,Not-in-family,White,Female,60,<=50K
53,Private,9th,Married-civ-spouse,Husband,Black,Male,40,<=50K
33,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
56,Private,Some-college,Married-civ-spouse,Wife,White,Female,50,>50K
38,Private,Bachelors,Married-civ-spouse,Wife,White,Female,50,>50K
18,Private,11th,Never-married,Own-child,White,Female,30,<=50K
50,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
78,Private,HS-grad,Widowed,Unmarried,White,Female,12,<=50K
27,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
19,Private,Some-college,Never-married,Own-child,White,Female,25,<=50K
24,State-gov,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
20,Private,Some-college,Never-married,Own-child,White,Male,15,<=50K
25,Private,Masters,Never-married,Own-child,White,Male,35,<=50K
34,Private,Bachelors,Divorced,Not-in-family,White,Female,50,>50K
30,Self-emp-inc,Assoc-voc,Married-civ-spouse,Husband,White,Male,35,<=50K
37,Federal-gov,Masters,Divorced,Not-in-family,White,Female,40,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,48,>50K
67,Without-pay,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,12,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
75,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
47,Private,Some-college,Married-civ-spouse,Wife,White,Female,50,<=50K
23,Private,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Federal-gov,HS-grad,Divorced,Not-in-family,White,Female,8,<=50K
42,Local-gov,HS-grad,Divorced,Not-in-family,Black,Male,40,<=50K
32,Private,Some-college,Married-civ-spouse,Wife,White,Female,32,>50K
54,Private,HS-grad,Separated,Unmarried,White,Female,35,<=50K
20,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,38,>50K
35,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
45,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,35,>50K
27,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Husband,White,Male,30,>50K
41,Private,HS-grad,Never-married,Not-in-family,White,Male,50,<=50K
22,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
55,Private,Some-college,Married-civ-spouse,Husband,Black,Male,40,>50K
25,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
20,Private,Some-college,Never-married,Own-child,White,Female,35,<=50K
20,Private,Some-college,Never-married,Other-relative,Black,Female,35,<=50K
67,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,16,<=50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
29,Local-gov,Some-college,Never-married,Not-in-family,Other,Male,40,<=50K
48,Private,Some-college,Never-married,Unmarried,White,Female,38,>50K
25,Private,HS-grad,Never-married,Other-relative,Black,Female,40,<=50K
31,Private,HS-grad,Divorced,Unmarried,White,Female,99,>50K
48,Private,Bachelors,Married-spouse-absent,Unmarried,White,Female,70,>50K
40,Private,Masters,Divorced,Not-in-family,White,Male,20,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Private,HS-grad,Married-civ-spouse,Own-child,White,Female,35,<=50K
52,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Wife,White,Female,50,<=50K
48,Private,HS-grad,Never-married,Not-in-family,Black,Female,16,<=50K
19,Private,HS-grad,Never-married,Not-in-family,White,Female,30,<=50K
27,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
59,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,50,<=50K
19,Private,Some-college,Never-married,Other-relative,White,Male,40,<=50K
32,Private,HS-grad,Never-married,Own-child,White,Male,50,<=50K
39,Private,HS-grad,Never-married,Other-relative,White,Male,40,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
38,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
27,Private,Some-college,Never-married,Own-child,White,Male,45,<=50K
23,Private,HS-grad,Never-married,Own-child,White,Female,45,<=50K
25,Local-gov,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Male,20,<=50K
37,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Husband,White,Male,68,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,65,<=50K
24,Private,Assoc-acdm,Never-married,Own-child,White,Female,37,<=50K
53,Local-gov,Bachelors,Divorced,Unmarried,White,Female,38,<=50K
26,Private,Some-college,Never-married,Other-relative,Black,Male,40,<=50K
25,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,>50K
59,Private,11th,Never-married,Not-in-family,White,Male,40,<=50K
39,Federal-gov,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
28,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
20,Private,HS-grad,Never-married,Other-relative,White,Male,40,<=50K
25,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
27,Private,Some-college,Never-married,Unmarried,White,Male,50,<=50K
20,Private,HS-grad,Never-married,Unmarried,White,Male,40,<=50K
43,Self-emp-not-inc,10th,Divorced,Unmarried,White,Male,25,<=50K
39,Private,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
27,Private,Bachelors,Never-married,Not-in-family,White,Male,45,<=50K
17,Private,10th,Never-married,Own-child,White,Female,5,<=50K
40,State-gov,Prof-school,Married-civ-spouse,Husband,White,Male,72,<=50K
50,Private,Some-college,Married-civ-spouse,Husband,White,Male,48,>50K
23,Self-emp-inc,Bachelors,Never-married,Own-child,White,Female,35,<=50K
60,Private,HS-grad,Married-civ-spouse,Husband,White,Male,65,>50K
30,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
24,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
23,Private,Bachelors,Never-married,Own-child,White,Female,20,<=50K
24,Private,Bachelors,Married-civ-spouse,Husband,White,Male,30,<=50K
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,20,<=50K
58,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
22,Private,Some-college,Never-married,Other-relative,White,Male,20,<=50K
41,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
48,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,>50K
31,Private,HS-grad,Divorced,Other-relative,White,Male,40,<=50K
33,Private,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
38,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
58,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
58,Private,Bachelors,Divorced,Not-in-family,White,Female,50,<=50K
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
58,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
32,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,45,>50K
33,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
28,Private,Bachelors,Separated,Not-in-family,White,Female,50,>50K
22,Private,Some-college,Never-married,Own-child,White,Female,11,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,55,<=50K
45,Self-emp-inc,Prof-school,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,Black,Male,40,<=50K
56,Self-emp-inc,12th,Widowed,Not-in-family,White,Female,40,<=50K
36,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
28,Private,Some-college,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,60,<=50K
42,Private,Assoc-voc,Married-civ-spouse,Husband,Black,Male,40,>50K
60,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
41,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,91,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
52,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
26,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,55,>50K
31,Local-gov,Bachelors,Divorced,Unmarried,White,Female,40,<=50K
47,Private,5th-6th,Separated,Unmarried,White,Female,40,<=50K
35,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
19,Private,9th,Never-married,Own-child,White,Male,25,<=50K
59,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,80,>50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
35,Private,Masters,Never-married,Not-in-family,White,Female,55,<=50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
64,Private,Some-college,Separated,Not-in-family,White,Male,40,<=50K
17,Local-gov,10th,Never-married,Own-child,White,Female,25,<=50K
49,Private,Some-college,Married-civ-spouse,Husband,White,Male,32,<=50K
19,Private,Some-college,Never-married,Own-child,White,Female,25,<=50K
